"id","postcode","woonplaats","alternatieve_schrijfwijzen","gemeente","provincie","netnummer","latitude","longitude","soort","zipcode"
4440,9602,"Hoogezand","","Hoogezand-Sappemeer","Groningen",598,53.1542353,6.7400728,"Adres",NA
4441,9603,"Hoogezand","","Hoogezand-Sappemeer","Groningen",598,53.130147,6.7834293,"Adres",NA
4442,9605,"Kiel-Windeweer","KIEL WINDEWEER","Hoogezand-Sappemeer","Groningen",598,53.1159218,6.7769511,"Adres",NA
4443,9606,"Kropswolde","","Hoogezand-Sappemeer","Groningen",598,53.1435452,6.7257669,"Adres",NA
4444,9607,"Foxhol","","Hoogezand-Sappemeer","Groningen",598,53.1687067,6.7186336,"Adres",NA
4445,9608,"Westerbroek","","Hoogezand-Sappemeer","Groningen",50,53.1841159,6.6867075,"Adres",NA
4446,9609,"Waterhuizen","","Hoogezand-Sappemeer","Groningen",50,53.1865585,6.6518275,"Adres",NA
4447,9610,"Sappemeer","","Hoogezand-Sappemeer","Groningen",598,53.1642721,6.787454,"Postbus",NA
4448,9611,"Sappemeer","","Hoogezand-Sappemeer","Groningen",598,53.1648257,6.7940614,"Adres",NA
4449,9615,"Kolham","","Slochteren","Groningen",598,53.1822731,6.7446024,"Adres",NA
4450,9616,"Scharmer","","Slochteren","Groningen",50,53.2045019,6.7063246,"Adres",NA
4451,9617,"Harkstede","","Slochteren","Groningen",50,53.2138533,6.7004451,"Adres + Postbus",NA
4452,9618,"Woudbloem","","Slochteren","Groningen",598,53.2171156,6.7381356,"Adres",NA
4453,9619,"Froombosch","","Slochteren","Groningen",598,53.1940672,6.7802855,"Adres",NA
4454,9620,"Slochteren","","Slochteren","Groningen",598,53.2193699,6.8070873,"Postbus",NA
4455,9621,"Slochteren","","Slochteren","Groningen",598,53.2122779,6.801653,"Adres",NA
4456,9623,"Lageland","","Slochteren","Groningen",598,53.2410519,6.6873459,"Adres",NA
4457,9624,"Luddeweer","","Slochteren","Groningen",50,53.252436,6.7402444,"Adres",NA
4458,9625,"Overschild","","Slochteren","Groningen",596,53.2821234,6.7853193,"Adres",NA
4459,9626,"Schildwolde","","Slochteren","Groningen",598,53.2317414,6.815061,"Adres",NA
4460,9627,"Hellum","","Slochteren","Groningen",598,53.238146,6.8380764,"Adres",NA
4461,9628,"Siddeburen","","Slochteren","Groningen",598,53.2475764,6.8643285,"Adres",NA
4462,9629,"Steendam","","Slochteren","Groningen",598,53.2748765,6.8423697,"Adres",NA
4463,9631,"Borgercompagnie","","Menterwolde","Groningen",598,53.1199229,6.8177796,"Adres",NA
4464,9632,"Borgercompagnie","","Menterwolde","Groningen",598,53.1342843,6.8055932,"Adres",NA
4465,9633,"Tripscompagnie","","Menterwolde","Groningen",598,53.138056,6.825,"Adres",NA
4466,9635,"Noordbroek","","Menterwolde","Groningen",598,53.1982756,6.8729858,"Adres + Postbus",NA
4467,9636,"Zuidbroek","","Menterwolde","Groningen",598,53.1704058,6.8621731,"Adres + Postbus",NA
4468,9640,"Veendam","","Veendam","Groningen",598,53.1015179,6.8914903,"Postbus",NA
4469,9641,"Veendam","","Veendam","Groningen",598,53.0971148,6.8879247,"Adres",NA
4470,9642,"Veendam","","Veendam","Groningen",598,53.0991242,6.8531929,"Adres",NA
4471,9644,"Veendam","","Veendam","Groningen",598,53.0922294,6.925472,"Adres",NA
4472,9645,"Veendam","","Veendam","Groningen",598,53.1192246,6.879382,"Adres",NA
4473,9646,"Veendam","","Veendam","Groningen",598,53.1151034,6.8571941,"Adres",NA
4474,9648,"Wildervank","","Veendam","Groningen",598,53.073946,6.8586112,"Adres",NA
4475,9649,"Muntendam","","Menterwolde","Groningen",598,53.1350842,6.8689358,"Adres + Postbus",NA
4476,9651,"Meeden","","Menterwolde","Groningen",598,53.1387725,6.9284995,"Adres",NA
4477,9654,"Annerveenschekanaal","ANNERVEENSCHE KAN","Aa en Hunze","Drenthe",598,53.0773086,6.8025962,"Adres",NA
4478,9655,"Oud-Annerveen","OUD ANNERVEEN","Aa en Hunze","Drenthe",598,53.088611,6.760556,"Adres",NA
4479,9656,"Spijkerboor","","Aa en Hunze","Drenthe",598,53.076993,6.7645658,"Adres",NA
4480,9657,"Nieuw-Annerveen","NIEUW ANNERVEEN","Aa en Hunze","Drenthe",598,53.0660183,6.7759541,"Adres",NA
4481,9658,"Eexterveen","","Aa en Hunze","Drenthe",598,53.0523249,6.8040642,"Adres",NA
4482,9659,"Eexterveensche kanaal","EEXTERVEENSCHE KAN","Aa en Hunze","Drenthe",598,53.0592081,6.831961,"Adres",NA
4483,9661,"Alteveer","Alteveer Gr","Stadskanaal","Groningen",599,53.0496737,7.0063318,"Adres",NA
4484,9662,"Alteveer","Alteveer Gr","Stadskanaal","Groningen",599,53.0523346,6.9840931,"Onbekend",NA
4485,9663,"Nieuwe Pekela","","Pekela","Groningen",597,53.0646944,6.9462204,"Adres + Postbus",NA
4486,9665,"Oude Pekela","","Pekela","Groningen",597,53.1032425,7.0064744,"Adres + Postbus",NA
4487,9670,"Winschoten","","Oldambt","Groningen",597,53.1439677,7.0389833,"Postbus",NA
4488,9671,"Winschoten","","Oldambt","Groningen",597,53.142622,7.0337011,"Adres",NA
4489,9672,"Winschoten","","Oldambt","Groningen",597,53.1438374,7.0587913,"Adres",NA
4490,9673,"Winschoten","","Oldambt","Groningen",597,53.1266449,7.0295953,"Adres",NA
4491,9674,"Winschoten","","Oldambt","Groningen",597,53.1250118,7.0114962,"Adres",NA
4492,9675,"Winschoten","","Oldambt","Groningen",597,53.1532753,7.0364405,"Adres",NA
4493,9677,"Heiligerlee","","Oldambt","Groningen",597,53.1549624,7.0118901,"Adres + Postbus",NA
4494,9678,"Westerlee","","Oldambt","Groningen",597,53.1543038,6.9954192,"Adres",NA
4495,9679,"Scheemda","","Oldambt","Groningen",597,53.1763506,6.9723944,"Adres + Postbus",NA
4496,9681,"Midwolda","","Oldambt","Groningen",597,53.201251,7.0027091,"Adres",NA
4497,9682,"Oostwold","","Oldambt","Groningen",597,53.2028627,7.0448525,"Adres",NA
4498,9684,"Finsterwolde","","Oldambt","Groningen",597,53.1979816,7.0854038,"Adres",NA
4499,9685,"Blauwestad","","Oldambt","Groningen",75,53.166944,7.035556,"Adres",NA
4500,9686,"Beerta","","Oldambt","Groningen",597,53.1744661,7.0971058,"Adres + Postbus",NA
4501,9687,"Nieuw-Beerta","NIEUW BEERTA","Oldambt","Groningen",597,53.1892256,7.1625112,"Adres",NA
4502,9688,"Drieborg","","Oldambt","Groningen",597,53.2060039,7.1813281,"Adres",NA
4503,9691,"Oudezijl","OUDEZYL","Oldambt","Groningen",597,53.1858798,7.1921148,"Adres",NA
4504,9693,"Bad Nieuweschans","","Oldambt","Groningen",597,53.183333,7.2,"Adres",NA
4505,9695,"Bellingwolde","","Bellingwedde","Groningen",597,53.110946,7.1786335,"Adres",NA
4506,9696,"Oudeschans","","Bellingwedde","Groningen",597,53.1384698,7.1407322,"Adres",NA
4507,9697,"Blijham","BLYHAM","Bellingwedde","Groningen",597,53.1069246,7.0749521,"Adres",NA
4508,9698,"Wedde","","Bellingwedde","Groningen",597,53.0697175,7.0748337,"Adres",NA
4509,9699,"Vriescheloo","","Bellingwedde","Groningen",597,53.0707014,7.1148494,"Adres",NA
4510,9700,"Groningen","","Groningen","Groningen",50,53.214906,6.5597797,"Postbus",NA
4511,9701,"Groningen","","Groningen","Groningen",50,53.214906,6.5597797,"Postbus",NA
4512,9702,"Groningen","","Groningen","Groningen",50,53.214906,6.5597797,"Postbus",NA
4513,9703,"Groningen","","Groningen","Groningen",50,53.214906,6.5597797,"Postbus",NA
4514,9704,"Groningen","","Groningen","Groningen",50,53.214906,6.5597797,"Postbus",NA
4515,9711,"Groningen","","Groningen","Groningen",50,53.2164582,6.5703884,"Adres",NA
4516,9712,"Groningen","","Groningen","Groningen",50,53.2223721,6.5612515,"Adres",NA
4517,9713,"Groningen","","Groningen","Groningen",50,53.2226516,6.5806755,"Adres",NA
4518,9714,"Groningen","","Groningen","Groningen",50,53.2305211,6.5728869,"Adres",NA
4519,9715,"Groningen","","Groningen","Groningen",50,53.2328593,6.5672877,"Adres",NA
4520,9716,"Groningen","","Groningen","Groningen",50,53.2385827,6.5616202,"Adres",NA
4521,9717,"Groningen","","Groningen","Groningen",50,53.2229463,6.5508335,"Adres",NA
4522,9718,"Groningen","","Groningen","Groningen",50,53.2176072,6.5495551,"Adres",NA
4523,9721,"Groningen","","Groningen","Groningen",50,53.1959621,6.574259,"Adres",NA
4524,9722,"Groningen","","Groningen","Groningen",50,53.1951938,6.588142,"Adres",NA
4525,9723,"Groningen","","Groningen","Groningen",50,53.2121374,6.623908,"Adres",NA
4526,9724,"Groningen","","Groningen","Groningen",50,53.2105441,6.579523,"Adres",NA
4527,9725,"Groningen","","Groningen","Groningen",50,53.2084509,6.5684656,"Adres",NA
4528,9726,"Groningen","","Groningen","Groningen",50,53.2120773,6.5517483,"Adres",NA
4529,9727,"Groningen","","Groningen","Groningen",50,53.2032129,6.5408369,"Adres",NA
4530,9728,"Groningen","","Groningen","Groningen",50,53.191774,6.5521605,"Adres",NA
4531,9731,"Groningen","","Groningen","Groningen",50,53.2325598,6.5971467,"Adres",NA
4532,9732,"Groningen","","Groningen","Groningen",50,53.2330261,6.6131116,"Adres",NA
4533,9733,"Groningen","","Groningen","Groningen",50,53.238172,6.61788,"Adres",NA
4534,9734,"Groningen","","Groningen","Groningen",50,53.2413049,6.6345007,"Adres",NA
4535,9735,"Groningen","","Groningen","Groningen",50,53.2389449,6.6039718,"Adres",NA
4536,9736,"Groningen","","Groningen","Groningen",50,53.2485794,6.6010121,"Adres",NA
4537,9737,"Groningen","","Groningen","Groningen",50,53.2493503,6.5871023,"Adres",NA
4538,9738,"Groningen","","Groningen","Groningen",50,53.2512697,6.5523379,"Adres",NA
4539,9741,"Groningen","","Groningen","Groningen",50,53.2338168,6.5499177,"Adres",NA
4540,9742,"Groningen","","Groningen","Groningen",50,53.2288591,6.5416935,"Adres",NA
4541,9743,"Groningen","","Groningen","Groningen",50,53.2199917,6.530781,"Adres",NA
4542,9744,"Groningen","","Groningen","Groningen",50,53.2058736,6.4922742,"Adres",NA
4543,9745,"Groningen","","Groningen","Groningen",50,53.2190324,6.4989118,"Adres",NA
4544,9746,"Groningen","","Groningen","Groningen",50,53.2403943,6.5039887,"Adres",NA
4545,9747,"Groningen","","Groningen","Groningen",50,53.241352,6.5358827,"Adres",NA
4546,9749,"Matsloot","","Noordenveld","Drenthe",50,53.2,6.466667,"Adres",NA
4547,9750,"Haren","Haren Gn;Haren Gr","Haren","Groningen",50,53.172671,6.593415,"Postbus",NA
4548,9751,"Haren","Haren Gn;Haren Gr","Haren","Groningen",50,53.1780306,6.605106,"Adres",NA
4549,9752,"Haren","Haren Gn;Haren Gr","Haren","Groningen",50,53.1709902,6.5858321,"Adres",NA
4550,9753,"Haren","Haren Gn;Haren Gr","Haren","Groningen",50,53.179346,6.6300449,"Adres",NA
4551,9755,"Onnen","","Haren","Groningen",50,53.1547795,6.6434991,"Adres",NA
4552,9756,"Glimmen","","Haren","Groningen",50,53.1407193,6.62846,"Adres",NA
4553,9761,"Eelde","","Tynaarlo","Drenthe",50,53.1331083,6.564273,"Adres",NA
4554,9765,"Paterswolde","","Tynaarlo","Drenthe",50,53.1468755,6.5635713,"Adres + Postbus",NA
4555,9766,"Eelderwolde","","Tynaarlo","Drenthe",50,53.1787103,6.5425821,"Adres",NA
4556,9771,"Sauwerd","","Winsum","Groningen",50,53.294304,6.5328391,"Adres",NA
4557,9773,"Wetsinge","","Winsum","Groningen",50,53.300556,6.530556,"Adres",NA
4558,9774,"Adorp","","Winsum","Groningen",50,53.2746405,6.5339811,"Adres",NA
4559,9780,"Bedum","","Bedum","Groningen",50,53.3008708,6.6008939,"Postbus",NA
4560,9781,"Bedum","","Bedum","Groningen",50,53.3016754,6.5998288,"Adres",NA
4561,9784,"Noordwolde","","Bedum","Groningen",50,53.2723056,6.588888,"Adres",NA
4562,9785,"Zuidwolde","","Bedum","Groningen",50,53.2606799,6.5923127,"Adres",NA
4563,9790,"Glas","","Glas","Groningen",50,52.9676555,6.965779,"Postbus",NA
4564,9791,"Glas","","Glas","Groningen",50,52.9676555,6.965779,"Adres",NA
4565,9792,"Ten Post","","Glas","Groningen",50,53.2967087,6.7293486,"Adres",NA
4566,9793,"Winneweer","","Glas","Groningen",50,53.3105523,6.744934,"Adres",NA
4567,9794,"Lellens","","Glas","Groningen",50,53.3010629,6.7086477,"Adres",NA
4568,9795,"Woltersum","","Glas","Groningen",50,53.2708216,6.7315116,"Adres",NA
4569,9796,"Sint Annen","ST ANNEN","Glas","Groningen",50,53.2974996,6.6650544,"Adres",NA
4570,9797,"Thesinge","","Glas","Groningen",50,53.2681438,6.6512343,"Adres",NA
4571,9798,"Garmerwolde","","Glas","Groningen",50,53.2486932,6.6482078,"Adres",NA
4572,9800,"Zuidhorn","","Zuidhorn","Groningen",594,53.2488754,6.4067984,"Postbus",NA
4573,9801,"Zuidhorn","","Zuidhorn","Groningen",594,53.2431482,6.4081044,"Adres",NA
4574,9804,"Noordhorn","","Zuidhorn","Groningen",594,53.2608598,6.3953353,"Adres",NA
4575,9805,"Briltil","","Zuidhorn","Groningen",594,53.242432,6.3885837,"Adres",NA
4576,9811,"Enumatil","","Leek","Groningen",594,53.2153515,6.4172697,"Adres",NA
4577,9812,"Enumatil","","Leek","Groningen",594,53.2162222,6.4073857,"Adres",NA
4578,9821,"Oldekerk","","Grootegast","Groningen",594,53.2192619,6.3393857,"Adres",NA
4579,9822,"Niekerk","Niekerk De Marne","De Marne","Groningen",595,53.2256442,6.3537394,"Adres + Postbus",NA
4580,9824,"Noordwijk","NOORDWYK","Marum","Groningen",594,53.1702202,6.2572103,"Adres",NA
4581,9825,"Lucaswolde","","Marum","Groningen",594,53.1836312,6.3002186,"Adres",NA
4582,9827,"Lettelbert","","Leek","Groningen",594,53.189028,6.4056003,"Adres",NA
4583,9828,"Oostwold","","Oldambt","Groningen",597,53.2019143,6.4399362,"Adres",NA
4584,9831,"Aduard","","Zuidhorn","Groningen",50,53.2567715,6.4596001,"Adres",NA
4585,9832,"Den Horn","","Zuidhorn","Groningen",50,53.2271094,6.4463151,"Adres",NA
4586,9833,"Den Ham","","Zuidhorn","Groningen",50,53.2740021,6.4274379,"Adres",NA
4587,9841,"Niezijl","NIEZYL","Zuidhorn","Groningen",594,53.2667159,6.3468783,"Adres",NA
4588,9842,"Niezijl","NIEZYL","Zuidhorn","Groningen",594,53.264168,6.339157,"Adres",NA
4589,9843,"Grijpskerk","GRYPSKERK","Zuidhorn","Groningen",594,53.2636135,6.306376,"Adres + Postbus",NA
4590,9844,"Pieterzijl","PIETERZYL","Zuidhorn","Groningen",594,53.280892,6.2693964,"Adres",NA
4591,9845,"Visvliet","","Zuidhorn","Groningen",594,53.2663232,6.2507037,"Adres",NA
4592,9851,"Burum","","Kollumerland en Nieuwkruisland","Friesland",594,53.2733128,6.2299369,"Adres",NA
4593,9852,"Warfstermolen","","Kollumerland en Nieuwkruisland","Friesland",594,53.2955171,6.2329561,"Adres",NA
4594,9853,"Munnekezijl","MUNNEKEZYL","Kollumerland en Nieuwkruisland","Friesland",594,53.3039412,6.2715022,"Adres",NA
4595,9860,"Grootegast","","Grootegast","Groningen",594,53.2138154,6.278294,"Postbus",NA
4596,9861,"Grootegast","","Grootegast","Groningen",594,53.2111322,6.2745889,"Adres",NA
4597,9862,"Sebaldeburen","","Grootegast","Groningen",594,53.2206552,6.3094299,"Adres",NA
4598,9863,"Doezum","","Grootegast","Groningen",594,53.1999099,6.2485292,"Adres",NA
4599,9864,"Kornhorn","","Grootegast","Groningen",594,53.1811895,6.2425921,"Adres",NA
4600,9865,"Opende","","Grootegast","Groningen",594,53.1743619,6.1983669,"Adres",NA
4601,9866,"Lutjegast","","Grootegast","Groningen",594,53.234684,6.2574597,"Adres",NA
4602,9871,"Stroobos","","Achtkarspelen","Friesland",512,53.2387472,6.2185404,"Adres",NA
4603,9872,"Stroobos","","Achtkarspelen","Friesland",512,53.2320746,6.2039053,"Adres",NA
4604,9873,"Gerkesklooster","","Achtkarspelen","Friesland",512,53.2411194,6.2074842,"Adres",NA
4605,9881,"Kommerzijl","KOMMERZYL","Zuidhorn","Groningen",594,53.2968455,6.309849,"Adres",NA
4606,9882,"Kommerzijl","KOMMERZYL","Zuidhorn","Groningen",594,53.2957405,6.3306687,"Adres",NA
4607,9883,"Oldehove","","Zuidhorn","Groningen",594,53.3037688,6.3962634,"Adres",NA
4608,9884,"Niehove","","Zuidhorn","Groningen",594,53.2899865,6.3666981,"Adres",NA
4609,9885,"Lauwerzijl","LAUWERZYL","Zuidhorn","Groningen",594,53.3112927,6.2968599,"Adres",NA
4610,9886,"Saaksum","","Zuidhorn","Groningen",594,53.3135125,6.4181432,"Adres",NA
4611,9891,"Ezinge","","Winsum","Groningen",594,53.3109973,6.4398085,"Adres",NA
4612,9892,"Feerwerd","","Winsum","Groningen",594,53.306512,6.4660335,"Adres",NA
4613,9893,"Garnwerd","","Winsum","Groningen",594,53.3041279,6.4927435,"Adres",NA
4614,9900,"Appingedam","","Appingedam","Groningen",596,53.3204059,6.8574009,"Postbus",NA
4615,9901,"Appingedam","","Appingedam","Groningen",596,53.329242,6.8507419,"Adres",NA
4616,9902,"Appingedam","","Appingedam","Groningen",596,53.3070697,6.8593699,"Adres",NA
4617,9903,"Appingedam","","Appingedam","Groningen",596,53.3086782,6.8314034,"Adres",NA
4618,9904,"Krewerd","","Delfzijl","Groningen",596,53.3546854,6.8483261,"Adres",NA
4619,9905,"Holwierde","","Delfzijl","Groningen",596,53.3582111,6.8715636,"Adres",NA
4620,9906,"Bierum","","Delfzijl","Groningen",596,53.3812415,6.8600041,"Adres",NA
4621,9907,"Losdorp","","Delfzijl","Groningen",596,53.3753644,6.8355789,"Adres",NA
4622,9908,"Godlinze","","Delfzijl","Groningen",596,53.372001,6.8132272,"Adres",NA
4623,9909,"Spijk","Spijk (Delfzijl);Spijk Gr;Spijk Gn","Delfzijl","Groningen",596,53.3902595,6.8374185,"Adres",NA
4624,9911,"Oosterwijtwerd","OOSTERWYTWERD","Loppersum","Groningen",596,53.3375213,6.8146678,"Adres",NA
4625,9912,"Leermens","","Loppersum","Groningen",596,53.3460884,6.7976523,"Adres",NA
4626,9913,"Eenum","","Loppersum","Groningen",596,53.3394215,6.7798369,"Adres",NA
4627,9914,"Zeerijp","","Loppersum","Groningen",596,53.3479644,6.7621522,"Adres",NA
4628,9915,"'t Zandt","T ZANDT","Loppersum","Groningen",596,53.3661197,6.7744058,"Adres",NA
4629,9917,"Wirdum","","Loppersum","Groningen",596,53.3232731,6.7860239,"Adres",NA
4630,9918,"Garrelsweer","","Loppersum","Groningen",596,53.3110984,6.7695588,"Adres",NA
4631,9919,"Loppersum","","Loppersum","Groningen",596,53.3321749,6.7479874,"Adres + Postbus",NA
4632,9921,"Stedum","","Loppersum","Groningen",596,53.3223306,6.6932859,"Adres",NA
4633,9922,"Westeremden","","Loppersum","Groningen",596,53.3433579,6.7114019,"Adres",NA
4634,9923,"Garsthuizen","","Loppersum","Groningen",595,53.3685301,6.7128526,"Adres",NA
4635,9924,"Startenhuizen","","Eemsmond","Groningen",595,53.3678436,6.7099167,"Adres",NA
4636,9925,"Startenhuizen","","Eemsmond","Groningen",595,53.3739838,6.7075464,"Adres",NA
4637,9930,"Delfzijl","DELFZYL","Delfzijl","Groningen",596,53.3321461,6.9235065,"Postbus",NA
4638,9931,"Delfzijl","DELFZYL","Delfzijl","Groningen",596,53.340376,6.8926033,"Adres",NA
4639,9932,"Delfzijl","DELFZYL","Delfzijl","Groningen",596,53.3186031,6.8942114,"Adres",NA
4640,9933,"Delfzijl","DELFZYL","Delfzijl","Groningen",596,53.3391576,6.9136159,"Adres",NA
4641,9934,"Delfzijl","DELFZYL","Delfzijl","Groningen",596,53.328067,6.9179145,"Adres",NA
4642,9936,"Farmsum","","Delfzijl","Groningen",596,53.3230048,6.92796,"Adres",NA
4643,9937,"Meedhuizen","","Delfzijl","Groningen",596,53.287555,6.9113476,"Adres",NA
4644,9939,"Tjuchem","","Slochteren","Groningen",596,53.2797996,6.8784014,"Adres",NA
4645,9942,"'t Waar","T WAAR","Oldambt","Groningen",598,53.2238038,6.9411429,"Adres",NA
4646,9943,"Nieuw-Scheemda","NIEUW SCHEEMDA","Oldambt","Groningen",598,53.209444,6.942778,"Adres",NA
4647,9944,"Nieuwolda","","Oldambt","Groningen",596,53.2448575,6.9745486,"Adres",NA
4648,9945,"Wagenborgen","","Delfzijl","Groningen",596,53.256161,6.9305903,"Adres",NA
4649,9946,"Woldendorp","","Delfzijl","Groningen",596,53.273195,7.0297912,"Adres",NA
4650,9947,"Termunten","","Delfzijl","Groningen",596,53.2969035,7.0461427,"Adres",NA
4651,9948,"Termunterzijl","TERMUNTERZYL","Delfzijl","Groningen",596,53.3,7.033333,"Adres",NA
4652,9949,"Borgsweer","","Delfzijl","Groningen",596,53.297626,7.0137074,"Adres",NA
4653,9950,"Winsum","","Winsum","Groningen",595,53.3277361,6.5157482,"Postbus",NA
4654,9951,"Winsum","","Winsum","Groningen",595,53.329602,6.5251767,"Adres",NA
4655,9953,"Baflo","","Winsum","Groningen",595,53.3626014,6.514347,"Adres",NA
4656,9954,"Tinallinge","","Winsum","Groningen",595,53.3572921,6.535116,"Adres",NA
4657,9955,"Rasquert","","Winsum","Groningen",595,53.3683436,6.5172017,"Adres",NA
4658,9956,"Den Andel","","Winsum","Groningen",595,53.3929082,6.5088277,"Adres",NA
4659,9957,"Saaxumhuizen","","Winsum","Groningen",595,53.3803878,6.4828482,"Adres",NA
4660,9959,"Onderdendam","","Bedum","Groningen",50,53.334958,6.5888657,"Adres",NA
4661,9961,"Mensingeweer","","De Marne","Groningen",595,53.3516434,6.4648158,"Adres",NA
4662,9962,"Schouwerzijl","SCHOUWERZYL","De Marne","Groningen",595,53.3320492,6.4502452,"Adres",NA
4663,9963,"Warfhuizen","","De Marne","Groningen",595,53.3424905,6.4255934,"Adres",NA
4664,9964,"Wehe-Den Hoorn","WEHE DEN HOORN","De Marne","Groningen",595,53.3606579,6.4174547,"Adres",NA
4665,9965,"Leens","","De Marne","Groningen",595,53.3592831,6.3788203,"Adres + Postbus",NA
4666,9966,"Zuurdijk","ZUURDYK","De Marne","Groningen",595,53.3376067,6.3770336,"Adres",NA
4667,9967,"Eenrum","","De Marne","Groningen",595,53.3646973,6.4610716,"Adres",NA
4668,9968,"Pieterburen","","De Marne","Groningen",595,53.4007222,6.4538674,"Adres",NA
4669,9969,"Westernieland","","De Marne","Groningen",595,53.4012414,6.483094,"Adres",NA
4670,9970,"Ulrum","","De Marne","Groningen",595,53.3598514,6.3285821,"Postbus",NA
4671,9971,"Ulrum","","De Marne","Groningen",595,53.3590648,6.3335726,"Adres",NA
4672,9972,"Niekerk","Niekerk De Marne","De Marne","Groningen",595,53.341901,6.3291415,"Adres",NA
4673,9973,"Houwerzijl","HOUWERZYL","De Marne","Groningen",595,53.3358028,6.3412882,"Adres",NA
4674,9974,"Zoutkamp","","De Marne","Groningen",595,53.3380226,6.3031143,"Adres + Postbus",NA
4675,9975,"Vierhuizen","","De Marne","Groningen",595,53.3602891,6.2912261,"Adres",NA
4676,9976,"Lauwersoog","","De Marne","Groningen",519,53.4053662,6.2120483,"Adres",NA
4677,9977,"Kloosterburen","","De Marne","Groningen",595,53.3873598,6.3912951,"Adres",NA
4678,9978,"Hornhuizen","","De Marne","Groningen",595,53.3883106,6.3597681,"Adres",NA
4679,9979,"Eemshaven","","Eemsmond","Groningen",596,53.4475,6.801389,"Adres",NA
4680,9980,"Uithuizen","","Eemsmond","Groningen",595,53.4084022,6.673905,"Postbus",NA
4681,9981,"Uithuizen","","Eemsmond","Groningen",595,53.406165,6.6628402,"Adres",NA
4682,9982,"Uithuizermeeden","","Eemsmond","Groningen",595,53.4143783,6.7255617,"Adres",NA
4683,9983,"Roodeschool","","Eemsmond","Groningen",595,53.4202348,6.7641787,"Adres + Postbus",NA
4684,9984,"Oudeschip","","Eemsmond","Groningen",596,53.430506,6.8233997,"Adres",NA
4685,9985,"Oosternieland","","Eemsmond","Groningen",595,53.4012414,6.7552403,"Adres",NA
4686,9986,"Oldenzijl","OLDENZYL","Eemsmond","Groningen",595,53.3937428,6.7163208,"Adres",NA
4687,9987,"Zijldijk","","Loppersum","Groningen",596,53.3939695,6.7570084,"Adres",NA
4688,9988,"Usquert","","Eemsmond","Groningen",595,53.4034398,6.6120412,"Adres",NA
4689,9989,"Warffum","","Eemsmond","Groningen",595,53.393408,6.5592591,"Adres + Postbus",NA
4690,9990,"Middelstum","","Loppersum","Groningen",595,53.3354802,6.6692011,"Postbus",NA
4691,9991,"Middelstum","","Loppersum","Groningen",595,53.3470805,6.6416276,"Adres",NA
4692,9992,"Huizinge","","Loppersum","Groningen",595,53.3452057,6.6736326,"Adres",NA
4693,9993,"Westerwijtwerd","WESTERWYTWERD","Loppersum","Groningen",595,53.3339842,6.6445489,"Adres",NA
4694,9994,"Toornwerd","","Loppersum","Groningen",595,53.3538973,6.6359236,"Adres",NA
4695,9995,"Kantens","","Eemsmond","Groningen",595,53.3654395,6.6337947,"Adres",NA
4696,9996,"Eppenhuizen","","Eemsmond","Groningen",595,53.3812944,6.6968944,"Adres",NA
4697,9997,"Zandeweer","","Eemsmond","Groningen",595,53.3875127,6.6811208,"Adres",NA
4698,9998,"Rottum","","Eemsmond","Groningen",595,53.3829417,6.6200842,"Adres",NA
4699,9999,"Stitswerd","","Eemsmond","Groningen",595,53.3608768,6.5992932,"Adres",NA
4700,7928,"Stuifzand","","Midden-Drenthe","Drenthe",NA,52.77472,6.49981,"",NA
4701,9613,"Meerstad","","Groningen","Groningen",NA,53.22564,6.6586,"",NA
4702,7910,"Nieuweroord","","Midden-Drenthe","Drenthe",NA,52.74963,6.58211,"",NA
NA,NA,"Stuifzand",NA,"Midden-Drenthe","Drenthe",NA,52.77472,6.49981,NA,"7928"
NA,NA,"Meerstad",NA,"Groningen","Groningen",NA,53.22564,6.6586,NA,"9613"
NA,NA,"Nieuweroord",NA,"Midden-Drenthe","Drenthe",NA,52.74963,6.58211,NA,"7910"
